"","train_fit","Actual"
"10189",64.3834125609006,65
"10190",64.5879531631108,65
"10191",64.1713847904767,65
"10192",65.7113328516488,65
"10193",66.4461776572289,65
"10195",64.8282880161981,65
"10197",64.6891788858973,65
"10201",63.524159321077,65
"10202",64.243708782876,65
"10205",64.6550399985586,65
"10207",65.2769335069195,65
"10208",66.1257161677327,65
"10209",64.7628349366511,65
"10210",65.0625580508081,65
"10212",64.2875559522607,65
"10213",65.1009650897137,65
"10214",66.9186798453948,65
"10216",64.9724066387802,65
"10218",64.8135860281421,65
"10219",64.8995139051907,65
"10220",65.7008876120101,65
"10221",64.8607725205432,65
"10223",64.2311309787449,65
"10224",64.9290917462046,65
"10225",67.241764678025,65
"10226",65.3697149710196,65
"10228",64.7236270030285,65
"10229",64.7527522677842,65
"10230",66.8638822143479,65
"10231",65.4519743803773,65
"10234",64.289844375854,65
"10235",66.0170295174959,65
"10236",65.1750829525698,65
"10237",64.4645409451533,65
"10239",64.732740014251,65
"10240",64.6975655741827,65
"10241",64.4048047004908,65
"10242",65.7989850433475,65
"10243",65.0000456200818,65
"10244",65.0241079143698,65
"10245",65.1730878949122,65
"10246",64.2823566307769,65
"10247",64.9694342926862,65
"10248",64.8526202144037,65
"10249",64.6619982966112,65
"10250",64.7262873652564,65
"10253",65.8345258334253,65
"10254",65.285801497549,65
"10256",65.1805406137899,65
"10260",64.7016799993073,65
"10261",63.7069380784815,65
"10262",64.7732689844233,65
"10263",64.2385383651775,65
"10265",64.0039159425118,65
"10266",64.9999834333037,65
"10267",64.932596065396,65
"10269",65.7117043394973,65
"10270",64.4515942035159,65
"10272",64.2898908041821,65
"10273",65.2447895717643,65
"10274",64.29413018513,65
"10276",66.0619536820904,65
"10277",64.1751235584657,65
"10278",64.8381300295788,65
"10279",64.643220162804,65
"10280",64.1798599546341,65
"10282",65.7100691874689,65
"10283",66.4515478321176,65
"10285",66.1076109820544,65
"10286",63.8721071942427,65
"10287",64.2916803734964,65
"10288",64.3270433656709,65
"10290",64.9264027744255,65
"10293",64.6429258569788,65
"10294",64.291458656217,65
"10297",64.9088030050232,65
"10298",65.6703275411758,65
"10300",65.6742877342983,65
"10301",64.2895216103613,65
"10303",64.8614062489829,65
"10304",65.0461619380346,65
"10305",64.1498973869271,65
"10306",64.9274699599205,65
"10307",64.5793245919847,65
"10308",64.8991946633344,65
"10309",64.7939069765564,65
"10312",64.6495387229014,65
"10313",65.3885794141214,65
"10314",65.1467820155681,65
"10316",64.6059374123442,65
"10317",64.7718562152564,65
"10318",65.6436516972789,65
"10319",65.7083797708461,65
"10320",64.8924362320577,65
"10323",65.6703350885038,65
"10325",64.4490673161618,65
"10328",64.8785378427562,65
"10329",64.7588246616251,65
"10330",64.2899810075105,65
"10331",64.6578017795721,65
"10332",65.7273807041734,65
"10333",64.3672981379398,65
"10335",65.0376486635254,65
"10337",64.9787089884791,65
"10338",65.4964132294761,65
"10339",64.6087464994506,65
"10340",67.1292380193519,65
"10341",64.3919164602831,65
"10343",63.5891138598855,65
"10346",64.6957587986703,65
"10347",65.3418557628293,65
"10349",65.6683663138123,65
"10351",64.0358823396316,65
"10352",66.5986459286752,65
"10355",64.955880959347,65
"10357",65.7587041777255,65
"10358",66.8039381885058,65
"10359",64.7839041437146,65
"10361",64.4436646478397,65
"10362",64.2035855050916,65
"10363",65.3616779028093,65
"10364",64.9477020182584,65
"10366",64.2900994693688,65
"10368",64.1836509125229,65
"10369",64.8211993800945,65
"10370",65.8361874661363,65
"10371",65.5696826274546,65
"10373",64.4654286912942,65
"10374",64.3372310226396,65
"10375",65.4685746565799,65
"10376",67.3938651607015,65
"10379",66.549055177665,65
"10380",64.6093121031876,65
"10381",64.139328975293,65
"10382",64.9479013036509,65
"10383",64.2196939062628,65
"10384",64.2902882191845,65
"10385",64.6606073897843,65
"10386",65.0326471178269,65
"10388",65.4205600887549,65
"10389",65.6223124703344,65
"10390",63.982536181801,65
"10395",68.3170774702977,65
"10396",63.9171003019078,65
"10397",65.1545249995249,65
"10398",65.3157734292447,65
"10399",64.8689615076757,65
"10400",66.3861907150161,65
"10402",64.9058123087786,65
"10403",65.3446875508746,65
"10406",65.0080568229759,65
"10407",64.5903879685751,65
"10408",64.9963487772856,65
"10409",65.8992132315257,65
"10410",63.8677335464881,65
"10411",64.7470915193016,65
"10412",64.5090444349645,65
"10413",64.7690543840248,65
"10414",66.3043519912968,65
"10415",65.4396132576262,65
"10416",65.5108394986839,65
"10420",64.7524161698234,65
"10422",64.7071188999486,65
"10423",63.9943300150664,65
"10424",65.2667329642956,65
"10425",64.5036680555411,65
"10427",64.6878105758816,65
"10429",64.470306977489,65
"10431",65.7086947033192,65
"10434",66.8628912206823,65
"10435",65.5470274986034,65
"10436",65.8178229280145,65
"10439",64.1312880187183,65
"10440",64.950013116183,65
"10441",64.4983574926049,65
"10442",65.1813388090892,65
"10443",64.2838294469721,65
"10444",67.1410590955881,65
"10447",63.5513729998692,65
"10448",66.7117554646336,65
"10449",65.1748336288061,65
"10452",64.2907814605795,65
"10453",64.6433582436217,65
"10454",65.55849805246,65
"10455",65.4764045205678,65
"10456",64.293259496616,65
"10457",65.6194290746493,65
"10458",65.5669474441539,65
"10459",65.5099033792603,65
"10460",65.0519169780682,65
"10461",65.3772924606346,65
"10464",64.5067719180078,65
"10465",65.6310755129721,66
"10466",64.2159796278614,65
"10467",64.1968111436172,65
"10469",65.2718318112718,65
"10475",64.9891742426143,65
"10476",64.9666794104944,65
"10477",65.4226989254885,65
"10479",64.5329764002519,65
"10480",64.0442599569036,65
"10481",64.7213824082916,65
"10485",63.9358559601171,64
"10486",64.9994020296545,65
"10488",64.2077580027563,65
"10489",66.7330988601932,65
"10490",65.2013497581274,65
"10492",64.3251671388193,65
"10493",65.1493983837283,65
"10494",64.8102124116478,65
"10495",65.0531113763403,65
"10497",66.3496903976025,65
"10498",65.0617000908109,65
"10499",65.5950092458535,65
"10500",64.8708108802691,65
"10501",65.4046284419748,65
"10503",65.2505092051016,65
"10505",64.0725880985117,65
"10506",64.4062800129784,65
"10511",65.120281006711,65
"10512",65.298572447186,65
"10514",64.6045309280063,65
"10515",65.2106212316038,65
"10516",64.3145844770277,65
"10519",66.4584847830171,65
"10524",65.8419453846677,65
"10525",65.9556486300391,65
"10529",64.9039822940168,65
"10531",65.7106768065289,65
"10532",64.2898748659618,65
"10533",64.7179227730263,65
"10534",65.3223101066653,65
"10536",66.9166135335488,66
"10537",64.537318299591,65
"10538",64.8002776611022,65
"10539",64.4783880597941,65
"10540",65.6333788976587,65
"10542",65.1149594035724,65
"10543",65.78130214967,65
"10544",65.7100297908697,65
"10545",65.2989892974834,65
"10547",64.3665945539017,65
"10548",64.7486581094714,65
"10549",63.9340442105645,65
"10550",65.8291239082129,65
"10551",65.4425179873061,65
"10552",65.4426607213815,65
"10555",64.5568351264876,65
"10557",66.7477222372174,65
"10558",65.4162741682093,65
"10560",65.9303687071318,65
"10561",64.9368015854383,65
"10562",64.1775387188821,63
"10565",63.942441637596,65
"10566",65.4663362208305,65
"10567",64.6952266664392,65
"10568",65.0488685020333,65
"10569",64.7003892049274,65
"10570",63.6801994331689,65
"10571",65.3600715488135,65
"10572",66.5533154019984,65
"10573",64.9134429577609,65
"10574",65.7096013484759,65
"10578",65.6761776524247,65
"10580",64.8028841160498,65
"10581",65.7088890425134,65
"10583",64.8974770664882,65
"10584",64.8790211121226,65
"10585",65.1024329357141,65
"10586",64.0211246903355,65
"10587",64.8142386194739,65
"10588",65.4560309552606,65
"10589",65.7107429946969,65
"10592",64.1759935019718,65
"10593",64.2898416736029,65
"10594",65.7333109827648,65
"10595",65.0220824621402,65
"10596",64.6296995432771,65
"10599",64.0701043165859,65
"10601",64.547698121514,65
"10602",64.6204896112232,65
"10603",65.2744148047147,65
"10604",65.0114095642587,65
"10605",65.0377591226265,65
"10606",64.776566510472,65
"10607",65.642461926321,65
"10608",65.7070398250054,65
"10609",65.7066518890511,65
"10610",64.3574492343828,65
"10611",67.2040503279968,65
"10612",64.2904193900365,65
"10616",64.5367473251415,65
"10617",65.1340606131038,65
"10620",66.6139586885474,65
"10622",65.5458632276069,65
"10623",64.8584852713547,65
"10624",64.1141094006942,65
"10626",65.9257491208521,65
"10627",63.9626659423464,65
"10628",65.710020158667,65
"10632",65.5618495130881,65
"10633",66.0021203926292,65
"10637",64.4495912612855,65
"10638",66.8777416914091,65
"10639",65.2214709430828,65
"10642",64.518205425763,64
"10644",65.7097850036472,65
"10646",65.6861475138664,65
"10647",66.2099405204669,65
"10649",64.2412346098304,65
"10650",64.6161208453409,65
"10651",65.1313118780625,65
"10652",64.4750468201812,65
"10653",64.2899395240561,65
"10654",65.0315210160993,65
"10656",65.2257342271537,65
"10657",65.6377228404805,65
"10658",64.9073877994324,65
"10659",65.1321187504032,65
"10661",65.5550333342982,65
"10662",65.8230669596376,65
"10663",65.0128338315118,65
"10666",64.5546511745079,65
"10667",63.1094840746073,65
"10669",65.5132839908264,65
"10670",64.5904066312718,65
"10671",65.5643303790206,65
"10673",64.973300114023,65
"10674",65.4231130132601,65
"10675",65.4439861949898,65
"10676",64.8188412090943,65
"10678",65.1609936744635,65
"10679",64.3268492461197,65
"10680",65.0447714285099,65
"10681",69.7840257275762,65
"10682",65.2925865334258,65
"10684",64.4229521902552,65
"10685",65.2919519087133,65
"10686",64.4570329805004,65
"10687",63.1283263702316,64
"10688",64.4813952915673,64
"10690",63.2938034760975,64
"10691",63.0277274715403,64
"10695",64.4956923889667,64
"10697",64.5544043261383,64
"10698",64.3456425260545,64
"10699",63.3505404645175,64
"10700",63.0324222852306,64
"10701",64.6239140373294,64
"10702",63.7956316331383,64
"10703",64.3322081758366,64
"10705",63.6275368106677,64
"10706",63.2937001004753,64
"10707",63.293942384183,64
"10708",64.5069622674844,64
"10709",64.2536945686734,64
"10710",64.1154731100793,64
"10712",63.9938991607651,64
"10713",64.0098153353113,64
"10714",64.5170601097556,64
"10715",62.5980988640121,64
"10717",65.0016892508724,64
"10719",63.5884386329171,64
"10720",64.0560554527708,64
"10722",66.1283002383097,64
"10723",64.9494640987654,64
"10724",64.5944900451389,64
"10725",64.2917585895897,65
"10726",63.6067455033421,64
"10728",63.4784195662125,64
"10730",64.1546701327683,64
"10731",64.8985991821386,64
"10732",63.2528152035343,64
"10733",64.1478538200353,64
"10734",63.9630224960915,64
"10735",63.6568133431153,64
"10738",63.7302470727534,64
"10740",63.7146780526238,64
"10741",63.7736627618104,64
"10742",63.3155075603842,64
"10743",64.4117497529454,64
"10744",63.2906963851448,64
"10748",64.164053452996,64
"10749",63.9203424718025,64
"10751",64.1256186100027,64
"10752",64.1322768237856,64
"10753",63.8019332285009,64
"10754",64.3319920447345,64
"10756",63.5039671184428,64
"10758",64.3435222650862,64
"10759",63.2023524659213,64
"10760",63.8313596099126,64
"10762",66.337470772636,64
"10763",63.4884091550886,64
"10764",64.1915658742778,64
"10765",64.4808775821959,64
"10766",66.3985327125275,64
"10767",63.8248512603038,64
"10769",63.1362329141729,64
"10772",63.6128823839263,64
"10774",63.5157009038399,64
"10777",64.1678803039399,64
"10780",63.2932815508436,64
"10781",62.4938809541655,64
"10782",67.279664207958,67
"10784",63.2612322776846,64
"10785",63.610129134897,64
"10787",67.9616407004382,64
"10789",63.5356990630016,64
"10790",63.301641473175,64
"10791",63.9948569506798,64
"10792",64.5822929531507,64
"10793",62.94781788878,64
"10794",64.7105335186781,64
"10795",64.5505295399557,65
"10796",63.3374560307642,64
"10798",63.3973419087592,64
"10799",65.3981970462667,64
"10800",63.8358176330832,64
"10801",64.5773229972188,64
"10802",64.2482461881631,64
"10805",63.448650498611,64
"10806",63.6567074201213,64
"10807",63.1698794068462,64
"10808",63.3585700473149,64
"10810",64.7789574702867,64
"10811",64.6055069332736,64
"10813",64.6067524795599,64
"10815",63.4531287642242,64
"10817",66.1275762791302,64
"10818",64.6491727396631,64
"10819",64.1148710141663,64
"10820",63.7094323537807,63
"10821",63.1968863779606,64
"10822",63.3701846671046,64
"10825",64.1044972121928,64
"10828",63.9772734519896,64
"10829",63.4064814217072,64
"10830",65.6176234509276,64
"10831",64.7100196739854,64
"10832",63.6948841920913,64
"10835",62.7157907862558,64
"10836",64.1232423604773,64
"10837",63.8479521119456,64
"10838",63.7505596859278,64
"10839",63.3990855629639,64
"10841",63.2928284246249,64
"10842",64.7102645072924,64
"10843",63.6632542713537,64
"10844",63.489149146551,64
"10845",63.6316876688526,64
"10847",64.9432469592069,64
"10848",65.3202819921629,64
"10849",64.0084920775891,64
"10851",64.2493300982802,64
"10852",63.2902136134519,64
"10853",64.7096510327781,64
"10855",64.5626171901019,64
"10856",64.635882206639,64
"10858",63.7683060879452,64
"10860",63.5826267291086,64
"10861",64.464738899744,64
"10864",64.1273481138071,64
"10866",63.7325360759705,64
"10868",63.2903674565014,64
"10869",62.2464554125196,64
"10870",64.8401988146294,64
"10872",63.5741879480705,64
"10873",64.7071299998271,64
"10874",63.2899524105494,64
"10875",65.5148919847359,64
"10876",64.3436066467413,64
"10877",63.6024426414645,64
"10878",63.6552932420533,64
"10879",63.7843558119406,64
"10880",64.3450181484213,64
"10881",63.9037062194341,64
"10884",68.4181922059447,64
"10885",64.1493270074706,64
"10887",63.8048498010474,64
"10889",62.9808891708297,64
"10890",64.9769768912957,64
"10891",64.7105624236209,64
"10893",63.4120431442913,64
"10895",63.8837167730465,64
"10896",64.7069188554859,64
"10897",64.7103738717466,64
"10899",63.75938333714,64
"10901",66.2342318415568,64
"10902",63.8303529855893,64
"10903",65.565882404324,64
"10904",63.3608416519906,64
"10906",64.0620920935793,64
"10908",63.5487290114156,64
"10911",64.1346877184104,64
"10912",63.2908175216812,64
"10913",64.6423401324606,64
"10914",64.4932982894473,64
"10915",64.0246586851154,64
"10917",64.3412792167551,64
"10921",64.3550481347531,64
"10923",63.5064789399967,64
"10924",64.0326140095449,64
"10925",63.7259185533399,64
"10926",65.4419708003239,64
"10927",64.7100150762788,64
"10928",63.3051407490921,64
"10929",63.2922760154799,64
"10930",63.2910417013436,64
"10931",65.4350278964691,64
"10934",63.291632890824,64
"10935",64.630279198103,64
"10936",63.7505710477493,64
"10937",65.7288947072039,64
"10938",64.7096102580912,64
"10939",63.5315799194243,64
"10940",64.7096882829602,64
"10943",64.3745150513751,64
"10944",64.5321113115183,64
"10947",63.3666274479225,64
"10948",64.3465247522936,64
"10949",63.0983227421778,64
"10950",63.5240036658696,64
"10953",64.6623458928727,64
"10954",64.4448484163907,64
"10961",63.6710492699477,64
"10963",64.1217370261369,64
"10964",62.7020889107301,64
"10965",63.6167372981305,64
"10966",64.2744432955258,64
"10968",66.1782147392235,64
"10970",64.7111721092071,64
"10971",62.8278247246505,64
"10972",63.9568018617206,64
"10973",63.7174753694655,64
"10975",64.2608405703983,64
"10978",64.7567043961299,64
"10980",62.5449770843649,64
"10981",63.5324294550518,64
"10983",63.9486980834152,64
"10984",63.5236802485965,64
"10986",64.5312664908346,64
"10988",64.4383471142871,64
"10989",64.02753043599,64
"10990",64.1723624102321,64
"10991",64.5916116148859,64
"10992",64.201043084336,64
"10993",63.7647310903646,64
"10994",63.6728287728861,64
"10995",62.9407170755009,64
"10996",64.1941463608911,64
"10997",66.3154318964594,66
"10998",64.6132920541636,64
"10999",63.9900213899635,64
"11001",64.2563313463011,64
"11002",63.2896488554042,64
"11004",64.0059452590557,64
"11005",64.709286563308,64
"11006",63.8643109193826,64
"11008",64.3606750267003,64
"11011",63.5370383125713,64
"11012",64.424834161213,64
"11014",63.3563188730921,64
"11015",65.4922443862687,64
"11016",63.289056224888,64
"11017",66.1042151277569,64
"11018",64.6110677608088,64
"11020",65.9023170922179,64
"11022",63.7197074656783,64
"11023",64.3351783366262,64
"11024",63.7656007083001,64
"11027",63.0738860909649,64
"11028",63.5418277053387,64
"11029",63.206966031877,64
"11031",64.7092755717103,64
"11032",64.0340599268676,64
"11034",63.4262756091582,64
"11035",63.9248498805714,64
"11037",63.249838560814,64
"11038",63.8102240064069,64
"11039",63.6206130140198,64
"11043",63.4967793410321,64
"11044",64.6898276277936,64
"11047",63.672530679909,64
"11048",64.3058891462325,64
"11049",64.7101897494148,64
"11050",64.8656742338842,64
"11051",63.3849655009354,64
"11052",64.4031864123293,64
"11054",63.4932279825812,64
"11055",63.5863988746606,64
"11059",63.4730161440638,64
"11060",63.5937841867266,64
"11061",64.3151025008616,64
"11062",64.0406726260681,64
"11063",63.5350322451364,64
"11064",63.973971107752,64
"11065",63.2903194846406,64
"11066",63.9337619200241,64
"11068",63.9516837593688,64
"11069",64.2583785830504,64
"11071",63.9835043845782,64
"11072",63.1904584054319,64
"11073",64.4849684877659,64
"11074",64.0384402249935,64
"11075",64.2675925203181,64
"11076",64.1644826301126,64
"11077",64.0542593828035,64
"11078",64.5643010848418,64
"11079",65.850494911155,64
"11080",64.1665165492198,64
"11082",63.2894168341702,64
"11083",63.867980295436,64
"11084",63.7366821176342,64
"11088",63.6565241514018,64
"11089",64.7075013291682,64
"11091",63.9807907400015,64
"11092",63.6030270489819,64
"11093",62.9230941755492,64
"11094",63.9618975478916,64
"11097",63.620855062503,64
"11098",63.5548718380566,64
"11099",64.7096929699446,64
"11100",63.291262960446,64
"11101",63.5769511727868,64
"11102",63.5926961591676,64
"11104",64.7223951415389,64
"11106",64.6139760048024,64
"11107",63.8530536225523,64
"11108",61.6605573901736,64
"11113",62.7474533743808,64
"11115",62.2030432978573,64
"11116",64.7104600103517,64
"11117",63.3983706073019,64
"11118",63.8451390541779,64
"11119",63.1450417495697,64
"11121",64.4563330215971,65
"11122",63.2914196725898,64
"11123",63.8305747471949,64
"11124",64.0228701527696,64
"11125",64.0389732966994,64
"11126",63.2908883956259,64
"11127",63.6261528085499,64
"11128",64.3738508086158,64
"11129",64.6502610435437,64
"11130",63.3213307713506,64
"11132",63.6274135279943,64
"11133",64.014761381652,64
"11134",64.2104959574566,64
"11135",63.7914588568954,64
"11136",64.9803016928294,64
"11137",63.6725675416921,64
"11138",65.3393297459224,64
"11139",64.7100132111908,64
"11140",64.889504300582,64
"11141",63.9331738356518,64
"11143",64.0473368231178,64
"11145",63.9106931921229,64
"11150",62.8503068777761,64
"11151",63.6074728389835,64
"11152",63.2899355572069,64
"11153",67.4318082934912,64
"11155",64.1167207417522,64
"11157",63.9666489483987,64
"11158",63.2341396264227,64
"11160",63.6548498191691,64
"11161",64.710972557733,64
"11162",64.5957088928993,64
"11164",65.2829585714565,64
"11165",63.8849328332063,64
"11166",63.386450884851,64
"11168",64.2786565974203,64
"11169",64.7069745840196,64
"11171",63.3403086514688,64
"11173",63.8662167208057,64
"11174",63.8851978309163,64
"11175",64.5403303036846,64
"11176",63.3360595372588,64
"11177",63.8631291064782,64
"11178",64.6274513642305,64
"11179",64.126151493114,64
"11180",63.0491496646507,64
"11182",63.4500650354082,64
"11183",63.5199034280781,64
"11184",63.8971888956952,64
"11185",63.2907540143102,64
"11186",64.1292272630254,64
"11190",64.1548953305722,64
"11191",63.8601158727255,64
"11192",63.8602511782824,64
"11198",66.2917114845142,64
"11199",64.7081603570491,64
"11200",64.0255192395778,64
"11201",64.7105039323839,64
"11202",64.6928389443404,64
"11204",63.6465847999957,64
"11205",64.709633992077,64
"11206",64.2420610621512,64
"11207",63.8465916944606,64
"11208",64.4048886985382,64
"11209",64.2424186613705,64
"11211",63.6350758161358,64
"11212",63.2899921953705,64
"11213",64.5489828277703,64
"11214",63.6948594237739,64
"11216",63.2902625527273,64
"11217",63.45066707929,64
"11218",63.8830501592443,64
"11221",64.741152747621,64
"11222",64.0809902951849,64
"11224",63.6584613443087,64
"11225",63.626020584936,64
"11226",64.8261989134275,64
"11228",63.6016114281895,64
"11229",64.1806069091112,64
"11230",62.4988634501674,64
"11231",64.4070376097072,64
"11234",63.8523938844591,64
"11235",63.2898859654975,64
"11236",64.7096970312387,64
"11237",63.2901542412938,64
"11238",64.0476873991431,64
"11240",63.7484850386875,64
"11242",62.3015669876639,64
"11243",63.9739677796734,64
"11244",65.6322297090153,64
"11245",63.2225506863579,64
"11247",62.8816688259042,64
"11249",63.0960038181107,64
"11250",64.4818311543329,64
"11252",63.5755637397346,64
"11253",63.5986842335182,64
"11254",63.4658583381014,64
"11255",64.2087391212059,64
"11256",63.3447048203232,64
"11257",65.4434581284276,64
"11258",63.2667199317533,64
"11260",62.9144915982992,64
"11262",65.8334036557046,64
"11263",64.0893778532254,64
"11264",63.5292623679787,64
"11265",64.5913599443558,64
"11266",64.7105493348479,64
"11267",63.8312740838819,64
"11269",64.0322451603137,64
"11270",64.400758476132,64
"11272",64.1973748921791,64
"11273",63.4592102629369,64
"11274",63.7443856748175,64
"11275",64.6278012001459,64
"11276",63.625863796705,64
"11277",63.2902366859664,64
"11278",64.2987510728541,64
"11279",64.5632220026514,64
"11280",63.6528510513149,64
"11282",62.4829356602507,64
"11284",63.8324301774937,64
"11285",63.2901276435007,64
"11286",64.3584874200241,64
"11288",63.2900096806859,64
"11289",63.2456005857921,64
"11290",63.6427759276342,64
"11291",65.3592938474043,65
"11292",63.2322601048074,64
"11293",63.5104647106224,64
"11294",63.9692973548319,64
"11295",63.8892317916708,64
"11296",64.7107235750697,64
"11297",64.6242898355419,64
"11299",62.4069492825303,64
"11300",64.0744704145193,64
"11301",64.0574009817279,64
"11302",62.9590626999116,64
"11303",63.7642644054731,64
"11304",64.7099053804476,64
"11305",63.9976136673459,64
"11306",63.1378530990527,64
"11308",63.811321972869,64
"11311",63.6579454013176,64
"11312",63.9521560731533,64
"11313",63.2902237827878,64
"11315",63.2932920641718,64
"11317",64.7100123669236,64
"11319",62.9490880114341,64
"11320",64.0263072343915,64
"11322",64.5290200957591,64
"11323",63.8664529194866,64
"11324",62.3965710392602,64
"11326",63.914515135755,64
"11327",63.2911490375848,64
"11328",63.7839821451974,64
"11329",65.5619960509757,64
"11331",63.933328630744,64
"11332",64.0681047134778,64
"11333",64.5547424292271,64
"11334",64.7072910467906,64
"11335",64.5146627756179,64
"11337",63.2895442227949,64
"11339",65.3233604641902,64
"11342",63.973485606269,64
"11343",64.9765090300258,64
"11344",64.7540909081822,64
"11345",66.0871796950562,64
"11346",63.4924133351041,64
"11347",64.7620923928925,64
"11348",65.5820030286201,64
"11352",67.2485554772862,64
"11353",64.8141245891571,64
"11355",64.2705936728372,64
"11358",63.4886718605538,64
"11359",66.7182808789742,64
"11360",64.1111395360078,64
"11361",63.7361102920423,64
"11365",65.1441859082388,64
"11366",63.8775886784689,64
"11367",63.3420973411149,64
"11369",64.3734073612645,64
"11370",63.7366792004982,64
"11371",63.9930200112756,64
"11372",63.239495942947,64
"11374",63.2908597352571,64
"11375",64.5256799506782,64
"11376",63.826335077029,64
"11379",63.6091494885238,64
"11382",63.4138465125903,64
"11385",63.3463403709911,64
"11386",64.2399396342897,64
"11387",64.7100996857151,64
"11388",64.5142694593685,64
"11389",64.7072839996454,64
"11390",64.5311807645648,64
"11391",64.2687293685317,64
"11392",64.8229879489505,64
"11393",63.6302679879547,64
"11394",63.3408548146714,64
"11395",64.5072645253969,64
"11397",63.2912095141922,64
"11398",65.7425809536347,64
"11400",64.2926355804227,64
"11401",63.2907876359847,64
"11402",63.6154525268764,64
"11403",63.2899340203789,64
"11404",63.3651829615355,64
"11405",63.7732122597734,64
"11406",65.1993620080731,64
"11407",63.0348825803795,64
"11408",65.4186105508974,64
"11410",67.7605868192861,64
"11411",64.5908793237542,64
"11412",62.6590853800673,64
"11413",64.3934396544953,64
"11414",63.5970634314365,64
"11415",63.6519165254844,64
"11416",63.3029362714666,64
"11419",63.7258847039061,64
"11422",63.8857742643425,64
"11425",64.1021391863165,64
"11428",63.8180260880165,64
"11429",63.8522908452107,64
"11430",64.4400344394808,64
"11432",64.0397131735522,64
"11435",63.9847452541573,64
"11436",62.9758961537477,64
"11438",63.7264668694027,64
"11439",63.444862839363,64
"11440",63.0755300571348,64
"11442",64.6819318492355,64
"11443",63.7534368871796,64
"11445",63.8741637297138,64
"11446",65.1446197637471,64
"11447",63.7863245736749,64
"11449",64.0873514244594,64
"11450",64.7089090433475,64
"11451",63.9151168421622,64
"11453",63.8137730938148,64
"11454",64.2416976922031,64
"11456",65.6428830760169,64
"11457",63.8204517452131,64
"11458",63.3213847759182,64
"11459",64.3177051919388,64
"11460",63.633990581072,64
"11461",64.2221960302204,64
"11462",63.2636268326575,64
"11463",63.6052069653335,64
"11465",65.5530780288438,64
"11467",64.41319873309,64
"11469",63.9427229516001,64
"11471",64.4101961397281,64
"11472",63.6980669931056,64
"11473",64.04966498467,64
"11474",63.7622204651611,64
"11475",63.2926401791917,64
"11476",64.0200003879574,64
"11477",62.5077632140259,64
"11478",64.5166736149514,64
"11481",64.3980086170022,64
"11482",64.8918812709496,64
"11483",64.2713423976737,64
"11484",63.4579173935232,64
"11485",65.4268557982782,64
"11487",64.2188853311184,64
"11488",63.7182875199499,64
"11489",64.0244050365188,64
"11492",64.4482484430826,64
"11493",64.3185851006735,64
"11494",64.1662878813311,64
"11495",63.8863254866047,64
"11497",64.5166738156874,64
"11498",68.191042171596,64
"11499",64.2460636815197,64
"11500",64.156568747147,64
"11501",64.3998503955976,64
"11502",64.3912852520541,64
"11503",65.4028294843033,64
"11504",63.2986665705975,64
"11505",64.2732521806257,64
"11507",65.1729075769196,64
"11508",63.1581197346769,64
"11509",68.0430036256239,64
"11511",63.8959451755381,64
"11513",63.4936365437288,64
"11514",63.0929547932038,64
"11515",61.9449824704702,64
"11516",64.6081389632974,64
"11517",63.2922172427898,64
"11518",62.9872351417574,64
"11519",64.4403934761646,64
"11520",63.1545888278754,64
"11521",64.4409566837743,64
"11522",63.5549935384087,64
"11524",65.2558333443209,64
"11525",65.4773217120767,64
"11526",64.3809425099586,64
"11527",63.2905620102272,64
"11530",64.709850849779,64
"11531",63.4272069731324,64
"11533",65.6691353005933,64
"11534",64.2032956725261,64
"11535",63.0350751586399,64
"11536",63.5570679409554,64
"11537",63.290295225418,64
"11538",62.8036924521884,64
"11539",64.4667525106786,64
"11540",64.4480272089938,64
"11541",63.4698318589478,64
"11543",64.1422453383625,64
"11545",63.3724309509292,64
"11548",64.1090550220593,64
"11549",63.4103264501544,64
"11552",64.0084479123217,64
"11553",65.1472618656634,64
"11554",64.5969690479233,64
"11555",62.4087462556108,63
"11557",63.2917907501741,64
"11558",63.5546352165607,64
"11559",63.634790654458,64
"11560",64.5145434084565,64
"11562",66.3416939195553,64
"11563",64.0659940235466,65
"11564",63.0477657087435,64
"11566",63.2934120496706,64
"11567",63.6987427428797,64
"11568",66.382638550738,64
"11570",65.7195455138408,64
"11571",63.2938441266156,64
"11572",64.6507001177954,64
"11573",63.5104105566791,64
"11575",63.3888395622228,64
"11576",64.848863767763,64
"11577",63.8426062988879,64
"11578",65.3109056528049,64
"11579",63.2025490192626,64
"11581",63.8326048605438,64
"11584",63.8424429020669,64
"11586",63.7034367426317,64
"11587",64.7553416662906,64
"11589",62.7061934932436,64
"11592",63.4871177830024,64
"11593",66.5669230472408,64
"11594",63.8420628728204,64
"11595",64.4564410044557,64
"11596",68.2359145595369,64
"11597",64.2830305673417,64
"11598",64.92006002894,64
"11599",65.1676977571325,64
"11600",63.3503396633003,64
"11601",63.5901458112551,64
"11602",63.6752606138108,64
"11603",64.3623406515972,64
"11604",63.8155871450043,64
"11606",63.8201732347274,64
"11607",62.8522044439853,64
"11608",64.2809501314109,64
"11609",63.9561825647344,64
"11610",63.2912262329269,64
"11611",63.4861212074889,64
"11613",63.7065455895372,64
"11614",65.4777234886399,64
"11616",64.5635824607542,64
"11618",64.0078188243804,64
"11619",63.8641043078729,64
"11620",63.6920084103955,64
"11621",63.6548212881902,64
"11622",64.7092219849531,64
"11623",63.9204957325513,64
