"","train_fit",""
"8126",64.1293275893513,67
"8127",66.8902137148397,67
"8129",69.3384064257746,67
"8130",68.6695811625427,67
"8131",71.8928174077702,67
"8133",67.8362815265575,67
"8134",66.2354099079192,67
"8137",70.8687698827285,67
"8138",70.9805145706571,67
"8139",69.0495873326931,67
"8140",65.0336139148798,67
"8141",65.1204768049933,67
"8142",68.2702109835179,67
"8143",67.2058788617025,67
"8144",69.9099075557176,67
"8147",69.1488562725228,67
"8148",70.406017162003,67
"8149",71.2986817812228,67
"8150",66.7927059211609,67
"8152",69.986644909318,67
"8154",68.2282702360822,67
"8155",69.4979447852065,67
"8156",66.9413054112759,67
"8157",65.8331359765731,67
"8158",68.7575190832609,67
"8160",64.294783853765,67
"8161",67.3571585669028,67
"8162",65.4910015845952,67
"8165",65.7691554516708,67
"8166",65.7209076140311,67
"8167",63.1146053306044,67
"8168",65.7161979935584,67
"8169",68.2190295389625,67
"8170",66.4945975724924,67
"8171",68.2133229029159,67
"8173",69.5637080731968,67
"8174",68.3629721343958,67
"8175",66.6804681458488,67
"8177",69.0414615712781,67
"8178",67.6522721908221,67
"8179",64.9713166737961,67
"8181",65.961219473294,67
"8182",67.2032261551173,67
"8184",71.3679439624765,67
"8185",69.7407982716961,67
"8186",66.0778712404971,67
"8187",70.046554499784,67
"8189",65.5721542282993,67
"8190",69.9821596549105,67
"8192",64.8813553843427,67
"8193",68.1020568690733,67
"8195",67.7133560978661,67
"8196",65.1969022293557,67
"8198",70.3025989460392,67
"8199",66.382525959773,67
"8200",69.699368487722,67
"8202",68.6098105557861,67
"8204",66.2471513817087,67
"8205",68.6362974683694,67
"8206",64.1386884191224,67
"8207",71.1638827896842,67
"8208",70.2275405160587,67
"8211",65.1972653645322,67
"8212",74.5542130296771,67
"8213",67.1765494838819,67
"8218",65.6860964938675,67
"8220",67.290514024423,67
"8221",61.4762110021108,67
"8222",67.599493512119,67
"8223",67.2048673524272,67
"8225",65.0609812248472,67
"8226",67.8266529058832,67
"8227",63.9001269505875,67
"8228",63.2400869939422,67
"8229",68.155994718745,67
"8230",65.9683390402568,67
"8232",69.3658280045995,67
"8233",66.7611801166945,67
"8234",64.2320405138519,67
"8236",67.2169100456972,67
"8237",66.1454336151636,67
"8238",67.9702148313301,67
"8239",65.827397119871,67
"8241",64.5605666434265,67
"8244",64.4372656316151,67
"8245",67.9965796788579,67
"8249",64.8921767529951,67
"8250",63.9743458600098,67
"8253",66.9030791932349,67
"8254",66.8950300152938,67
"8255",68.547325324101,67
"8256",66.4241639002553,67
"8259",66.9946969170256,67
"8261",67.3585231084901,67
"8262",70.0488748515467,67
"8264",67.4051144132591,67
"8265",67.6480414788965,67
"8268",66.4423201674515,67
"8269",66.3881601650424,67
"8271",69.2005989444985,67
"8274",65.7322748306098,67
"8275",69.3094881982911,67
"8277",70.3087084609759,67
"8278",71.5936215548934,67
"8280",68.8125097482234,67
"8285",70.4025824942301,67
"8287",68.6723856143039,67
"8288",69.14238433568,67
"8290",70.4484694907051,67
"8291",65.9745363175848,67
"8292",68.7352765928985,67
"8293",66.8952292650671,67
"8296",67.0847385023024,67
"8297",69.6459437635217,67
"8299",69.6524761350374,67
"8300",68.4387125664279,66
"8302",71.3848241778765,67
"8304",70.5717974804385,67
"8305",69.3336749029206,67
"8306",67.336979642833,67
"8307",67.0629721295019,67
"8308",67.5227701555663,67
"8310",70.890843210956,67
"8311",66.5430432528803,67
"8312",67.1434290588578,67
"8313",68.0999451276952,67
"8314",66.1633090017505,67
"8317",67.9449508304391,67
"8318",68.4957337145358,67
"8320",68.9147210122252,69
"8321",66.2130650717748,67
"8326",67.8605753624745,67
"8327",67.080037112205,67
"8328",68.2722530091055,67
"8331",59.9725591660811,67
"8333",66.9866067710392,67
"8336",67.2913327336997,67
"8337",68.2141312061261,67
"8340",68.8917400880938,67
"8341",68.6260351135996,67
"8342",69.1656770238416,67
"8343",65.857956848335,67
"8344",65.3932541139084,67
"8345",66.7655140509452,67
"8347",71.1906087954296,67
"8349",67.8190508103877,67
"8350",69.5602472397606,67
"8352",72.784663586263,67
"8354",64.4189301625666,67
"8356",64.6258655232101,67
"8359",63.9939610341274,67
"8360",66.9881543213146,67
"8361",66.9999432664624,67
"8362",71.1451343537369,67
"8363",71.3547772438623,67
"8364",66.7954521890827,67
"8365",69.8021357743034,67
"8367",70.7548913822666,67
"8369",67.9715625610488,67
"8370",70.294820524176,67
"8376",68.1638933758394,67
"8377",69.8921630558613,67
"8378",70.306391373606,67
"8380",67.6570866345992,67
"8381",69.9786237460162,67
"8383",64.533118774361,67
"8384",68.0516635065651,67
"8385",70.701512645212,67
"8386",66.298470978109,67
"8387",68.1979914310016,67
"8388",65.0030128855909,67
"8390",63.3238504358861,67
"8393",66.4895850870753,67
"8396",64.9932968616448,67
"8398",69.4171481517471,67
"8399",67.7358929399738,67
"8403",67.1240025481505,67
"8404",69.6088991089375,67
"8407",67.8283248099852,67
"8408",66.6868545973663,67
"8409",66.2788140224911,67
"8411",68.5383687848387,67
"8414",71.2772985080575,67
"8415",65.1260251781231,67
"8416",71.0779716706656,67
"8418",61.6735624458788,67
"8419",68.6675496512584,67
"8420",62.7072403535309,67
"8422",68.4070254981727,67
"8423",70.8678825290882,67
"8424",71.5168047004012,67
"8426",67.8544544365228,67
"8427",69.8643660449519,67
"8428",65.1552026966721,67
"8429",66.8082061563625,67
"8430",66.1293896247993,67
"8431",67.7012122271925,67
"8433",69.6507534091282,67
"8434",68.2376076743857,67
"8435",66.5596828031297,67
"8437",67.6589509465047,67
"8438",63.1216141637877,67
"8442",70.1150468596108,67
"8443",66.7378139870307,67
"8444",67.2624750913803,67
"8446",71.9790787474534,67
"8448",73.7677753902419,67
"8449",61.8788735918827,67
"8452",63.8224903381654,67
"8453",67.3753843189859,67
"8454",70.2808892756114,67
"8455",68.0134430625897,67
"8456",63.3702194789169,67
"8457",69.5159354768751,67
"8458",68.3914722962064,67
"8459",71.0640882731219,67
"8461",67.799326152662,67
"8462",69.6906830782972,67
"8463",67.8822915424468,67
"8464",59.076040379385,67
"8467",64.8569787147426,67
"8468",65.7376687230825,67
"8469",65.8651050719811,67
"8470",71.9589242700761,67
"8471",66.6103940498984,67
"8472",68.8196790547679,67
"8474",62.6185016570142,67
"8475",68.1593058975302,67
"8477",66.1882811802739,67
"8478",70.2675038111624,67
"8479",68.5762851942198,67
"8480",68.0069445718067,67
"8482",66.6875668047669,67
"8485",66.9583859864025,67
"8486",70.9448318538955,67
"8488",62.9776886909652,67
"8489",68.4651507179587,67
"8490",67.974012078714,67
"8493",69.5373568421635,67
"8494",69.2001445443682,67
"8495",69.570752672426,67
"8496",68.0775508175647,67
"8498",68.6605642045161,67
"8499",67.7856593079258,67
"8500",67.4232742117481,67
"8503",66.8061783616424,67
"8506",66.9214356880568,67
"8507",67.9591934642977,67
"8508",67.0930545710267,67
"8511",70.4280493061869,67
"8512",67.5090518646252,67
"8513",68.8877654024093,67
"8515",68.4686529769624,67
"8516",69.3712646014816,67
"8517",72.5320391497581,68
"8518",71.3917673452926,67
"8520",69.5538025898621,67
"8521",70.0104835655697,67
"8522",65.6288758512115,67
"8523",70.1136434272281,67
"8525",67.4708958328613,67
"8528",66.4591282111269,67
"8531",65.5016591332927,67
"8535",67.2678279424835,67
"8536",70.7898398552706,67
"8537",68.0227778181096,67
"8538",70.4781829940989,67
"8540",67.4180787798831,67
"8541",70.0519457850421,67
"8542",63.6170852600053,67
"8543",70.1067743867524,67
"8544",69.2855769627962,67
"8545",66.1605396098005,67
"8546",68.9541588077605,67
"8547",71.856398644173,67
"8548",65.1084721740391,67
"8549",64.1999367379639,67
"8551",67.1778464254802,67
"8552",68.6112971800366,67
"8553",70.4518951022341,67
"8554",67.8816777158674,67
"8555",67.5777328144087,67
"8556",69.019133262487,67
"8558",61.4534621596327,67
"8561",68.3269230058104,67
"8562",64.6947155224306,67
"8566",64.7783909134621,67
"8567",63.505113961115,67
"8569",66.3990302390233,67
"8571",62.977081615914,67
"8572",66.1283107159891,67
"8573",61.240844840087,67
"8574",66.6104613025318,67
"8575",69.8940508081507,67
"8576",66.6012625450993,67
"8579",66.4641143362778,67
"8580",70.4377314639813,67
"8581",64.8711241539071,67
"8583",66.299135089446,67
"8584",63.9989429313565,67
"8585",71.1995063715926,67
"8586",66.5754676721199,67
"8587",63.433937832683,67
"8593",64.0670298091881,66
"8600",60.8534949849121,66
"8602",62.1100875503763,66
"8603",66.9352306038878,66
"8604",68.4271027948904,66
"8609",64.9077344586631,66
"8614",67.682253005577,66
"8615",65.3260511632876,66
"8616",67.9430749975773,66
"8617",60.0783173095789,66
"8618",64.3889054075923,66
"8619",66.1442700527193,66
"8620",67.3732545557815,66
"8621",67.5546663955489,66
"8623",67.5419267026263,66
"8624",64.5347877675462,66
"8625",63.7908377600105,66
"8626",65.7783304586777,66
"8627",68.9381013800914,66
"8629",69.2865598444116,66
"8631",69.246732845462,66
"8633",67.5319381325774,66
"8634",64.3210275616694,66
"8635",64.4960105147675,66
"8636",64.5892794080075,66
"8638",64.5737087989441,66
"8639",59.7071476151015,66
"8640",64.4148220341519,66
"8641",65.7530825878064,66
"8642",65.9593948922026,66
"8644",66.4184751016775,66
"8645",62.4445683601127,66
"8646",63.2502183656593,66
"8647",61.9071807741572,66
"8648",70.0035531307234,66
"8649",68.4433909897882,66
"8650",63.924905840149,66
"8653",66.1778445556667,66
"8655",63.122366428225,66
"8656",66.2201880158794,66
"8657",68.331763029163,66
"8658",64.9604000998034,66
"8659",63.6354021087155,66
"8660",63.157428457844,66
"8661",68.5416221729751,66
"8662",69.2759410269468,66
"8667",70.6020780363626,66
"8668",66.8668434688351,66
"8669",65.8443810973318,66
"8671",61.5865184027441,66
"8672",63.8863571058914,66
"8674",65.556564733289,66
"8677",63.2669873227652,66
"8678",63.545920367714,66
"8679",63.1825787291992,66
"8680",68.2364292228571,66
"8681",63.1396739225527,66
"8685",66.9029316083443,66
"8686",64.9319601368328,66
"8687",64.3081569847516,66
"8688",70.3109174059939,66
"8690",68.1750539683743,66
"8692",65.4589614175639,66
"8693",65.9633855982561,66
"8695",63.8013447122046,66
"8697",66.9490697796786,66
"8698",65.9544832096182,66
"8699",64.5166370548673,66
"8700",69.4253891584127,66
"8701",63.6098151291127,66
"8706",66.8618480448437,66
"8707",64.4679847972083,66
"8708",68.3525218961085,66
"8712",61.8969765039415,66
"8714",71.7598887142498,66
"8715",63.9408296353686,66
"8716",62.6056396153667,66
"8718",62.3294124987213,66
"8719",69.737290872776,66
"8721",66.1696471365029,66
"8722",62.6441130980257,66
"8724",63.9138064108152,66
"8726",66.0413390856883,66
"8729",64.9788462791597,66
"8731",66.8965966057439,66
"8733",65.7448178875132,66
"8734",65.2008434429738,66
"8735",65.2272493086183,66
"8736",66.2994691060003,66
"8737",63.5458940345125,66
"8738",63.6564719091332,66
"8741",62.4481249650192,66
"8742",66.2975086776357,66
"8744",61.5371860886912,66
"8745",66.7604700162378,66
"8747",68.611809966869,66
"8748",71.8891346914837,66
"8749",72.5683867849998,66
"8751",68.4475207702163,66
"8752",65.6645967135045,66
"8753",62.8545710319401,66
"8755",67.2055285942014,66
"8757",67.0696541084095,66
"8758",65.9443383438061,66
"8759",65.5334027035151,64
"8760",65.8919340318479,66
"8762",64.7340313215818,66
"8763",66.5803055152601,66
"8766",61.2865281163655,66
"8767",68.9085482559868,66
"8768",66.3066121738452,66
"8770",64.1685895651931,66
"8772",64.9444809639292,66
"8773",63.460769557327,66
"8774",64.9137879738131,66
"8777",61.9964650959763,66
"8778",64.5801638373318,66
"8779",61.864437358783,66
"8780",65.3118204334453,66
"8782",66.8757332931004,67
"8786",65.7138253910623,66
"8787",60.3072157212807,66
"8788",66.3089868571263,66
"8789",67.4589313457412,66
"8790",66.1339800308371,66
"8791",69.586015060818,66
"8793",63.1832494333081,66
"8795",60.7698008762923,66
"8797",63.3837859468718,66
"8801",69.4474871607284,66
"8802",69.2416689929447,66
"8804",68.5375945600288,66
"8807",67.9258694333248,66
"8808",65.6096629483507,66
"8809",64.6844771335498,66
"8810",64.6270960404437,66
"8811",59.9074166464304,66
"8812",62.7176134716443,66
"8813",61.7967297272989,66
"8815",67.7966392191169,66
"8816",61.7636655288534,66
"8817",66.0057786965747,66
"8821",59.5956420656509,66
"8822",66.6559791418394,66
"8823",67.1217118705163,66
"8824",60.3315093878582,66
"8825",68.953093025851,66
"8826",65.5092245309755,66
"8827",68.5427468384267,66
"8828",64.2544501136782,66
"8829",67.7698101866661,66
"8830",61.2389981608266,66
"8832",65.8848110931271,66
"8833",66.016808247524,66
"8835",63.1187452624568,66
"8836",69.4217466235053,66
"8837",68.7042127273714,66
"8839",64.3787043269498,66
"8840",59.8860761333485,66
"8847",65.4009414190118,66
"8849",65.5362503616195,66
"8850",69.5655911537552,66
"8852",65.9727030944914,66
"8853",62.2543991349139,66
"8860",70.0938782565014,66
"8862",65.808319811937,66
"8863",64.1938756677319,66
"8864",63.732985026168,66
"8865",65.4460322787692,66
"8866",63.3411348012677,66
"8868",65.4901049992345,66
"8871",68.2336878682376,66
"8872",64.2172475753707,66
"8873",65.7695685738248,66
"8874",64.7734869415798,66
"8877",66.7916465853989,66
"8879",66.9769206288657,66
"8880",63.0898204300954,66
"8881",61.5066913093793,66
"8882",69.0377036354598,66
"8883",63.4477874673713,66
"8884",63.6826011515738,66
"8886",67.7101654471428,66
"8891",64.6158441792512,66
"8892",70.981576461786,66
"8893",70.0105978802485,66
"8894",68.3614666954509,66
"8896",62.3001002620711,66
"8897",66.1042309322507,66
"8899",65.9103502254627,66
"8900",64.2926057863283,66
"8901",66.1813709334304,66
"8902",64.8277234769904,66
"8906",67.2621540499399,66
"8907",63.0711164693437,66
"8910",63.040423576597,66
"8911",65.0123399401742,66
"8914",67.1526093202829,66
"8915",65.1186805330044,66
"8916",65.0895024947656,66
"8917",65.4437646915103,66
"8920",70.0996226968732,66
"8922",60.8425543375564,66
"8923",66.3173306263142,66
"8926",65.8768436841415,66
"8928",64.7335401372507,66
"8929",58.3972446561394,66
"8930",65.4838453948808,68
"8931",60.6896591732389,66
"8932",64.6801612081615,66
"8935",65.4081938095913,66
"8936",70.1692673614201,66
"8938",64.9134529180504,66
"8939",63.5484162539086,66
"8941",65.1418935847215,66
"8942",63.1022136769475,66
"8944",66.9363866232364,66
"8945",64.3699579843451,66
"8946",64.7318466754395,66
"8947",68.3886278202936,66
"8948",62.5508546194634,66
"8949",64.385541597204,66
"8952",68.5559538760272,66
"8956",66.5869407737237,66
"8957",62.2543056367651,66
"8958",65.4452382162414,66
"8959",67.7339458873028,66
"8960",66.0582020295335,66
"8961",65.3863260985018,66
"8962",62.1782820156423,66
"8963",68.2819474683566,66
"8964",68.7293649418501,66
"8965",67.6271628681671,66
"8966",65.0982342968707,66
"8968",65.7804900622773,66
"8969",65.2771293954541,66
"8970",70.537067081396,66
"8972",66.9545478100172,66
"8974",65.211322404809,66
"8976",63.6499534225971,66
"8977",68.4054338683499,66
"8978",71.5428214863195,66
"8979",63.8888885927778,66
"8981",67.3642572632732,66
"8984",65.4866687581666,66
"8985",69.2126123004277,66
"8986",66.1140232168496,66
"8988",67.4971557520481,66
"8989",66.1882086419942,66
"8990",68.9148366536606,66
"8991",66.8962898989672,66
"8994",68.0197188566109,66
"8997",63.6233772180129,66
"8999",63.2193116153949,66
"9000",65.6247439585779,66
"9001",68.5115916029875,66
"9002",65.0396711752267,66
"9003",69.5066805413552,66
"9006",63.9088576778054,66
"9007",65.566093187711,66
"9009",67.8175590624152,66
"9011",63.0719047382891,66
"9013",69.4932210316918,66
"9016",65.8304299143398,66
"9017",67.1113611274781,66
"9018",64.1766258941582,66
"9019",67.1513579169638,66
"9020",64.7596279226869,66
"9021",67.8665819511571,66
"9022",70.5907943796587,66
"9024",68.5634567197964,66
"9029",69.4817498799988,66
"9031",65.4182941778421,66
"9032",67.215592169582,66
"9033",68.279513265474,66
"9034",64.3206029128365,66
"9035",68.2792350038923,66
"9037",68.9121622086411,66
"9038",68.7565485513066,66
"9039",63.6135793750748,66
"9040",65.8435707018563,66
"9041",66.2007281720458,66
"9044",69.8102997293429,66
"9046",67.0720176840365,66
"9047",63.9152735227771,66
"9048",65.8938315207022,66
"9049",60.4046960183007,66
"9050",66.3133590578805,66
"9051",66.3116173543094,66
"9052",69.9416028202481,66
"9053",64.8552565390549,66
"9057",65.3473580429568,66
"9060",68.5919846425373,66
"9065",66.974729148109,66
"9067",70.2989428956977,66
"9068",67.4806130742148,66
"9069",56.6207590320699,66
"9071",68.061376048613,66
"9078",64.6817002553281,66
"9079",66.6571356626938,66
"9080",61.9269538682951,66
"9081",66.9316867463431,66
"9083",63.3492071282859,66
"9085",67.4365325428909,66
"9086",63.4632414769313,66
"9087",64.7404180510237,66
"9089",63.0260039992111,66
"9090",67.4581336283537,66
"9091",65.7773660688418,66
"9092",67.1858749077899,66
"9093",63.596375583867,66
"9094",65.3666976749238,66
"9095",67.6778665618951,66
"9098",66.1685116120319,66
"9099",64.7966014590092,66
"9100",68.3786324096666,69
"9102",67.0440117525694,66
"9103",62.9362790269792,66
"9104",67.9823023303168,66
"9105",69.5477342024702,66
"9106",65.1165203422774,66
"9107",68.5277796309546,66
"9108",65.9129037678396,66
"9109",65.4419303662246,66
"9110",67.609570553337,66
"9111",64.4516305486095,66
"9112",65.677890334755,66
"9113",66.6087248857127,66
"9116",70.010977512266,66
"9117",66.8173214176842,64
"9119",66.7381015260107,66
"9121",64.0131274258719,66
"9124",66.4374722606681,66
"9127",64.4059053497032,66
"9128",66.0917565946423,66
"9129",67.4112549162891,66
"9130",65.2791088630545,66
"9132",64.0242818082874,66
"9133",66.7788862269597,66
"9134",68.8205134896169,66
"9135",70.9621710446551,66
"9136",65.5311296582484,66
"9138",66.8804319231927,66
"9139",67.0977723710185,66
"9140",62.9096754277303,66
"9141",65.6690718963545,66
"9142",66.9099243724492,66
"9143",61.8667087463416,66
"9145",68.0143608882093,66
"9146",66.6713471255552,66
"9147",67.3625916790027,66
"9148",62.5484566617341,66
"9149",66.3781102244288,66
"9150",67.068745984937,66
"9151",65.0422558089724,66
"9152",67.7999401564847,66
"9153",66.5808132940202,66
"9154",68.5974790404122,66
"9155",67.9123252601757,66
"9158",65.1678290689645,66
"9161",63.8959917843048,66
"9162",66.6000041416864,66
"9164",66.7507057744493,66
"9165",64.4528214005003,66
"9166",63.3037995852155,66
"9168",66.6189873271174,66
"9169",70.5175179294358,66
"9170",66.0114897257196,66
"9172",66.1030395009786,66
"9173",64.1169391232064,66
"9174",65.6825540549633,66
"9176",64.9280110879467,66
"9177",65.1384243569504,66
"9179",65.0756890406347,66
"9180",66.4237332694331,66
"9181",66.089277946454,66
"9184",70.1228210766484,66
"9186",66.1087931247692,66
"9188",67.1975229717338,66
"9189",65.7672254200289,66
"9190",63.4035950335666,66
"9192",64.6601035664729,66
"9194",70.3788147657045,66
"9195",68.0911666681188,66
"9196",67.7330064487741,66
"9197",65.1260319214132,66
"9198",66.8466377703189,66
"9200",68.3720302058227,66
"9202",67.0992882187257,66
"9203",65.0229324541682,66
"9207",70.5063036658547,66
"9208",69.8440994007104,66
"9211",64.9830134414116,66
"9213",68.2351946158507,66
"9214",64.837914192864,66
"9216",69.0175675746341,66
"9217",67.0538061076418,66
"9218",64.2802012259427,66
"9219",68.8754214201879,66
"9220",64.3393722377934,67
"9222",67.6852779019016,66
"9225",64.6779681974265,66
"9227",71.121977860487,66
"9228",69.1040373923618,66
"9230",67.8797140391613,66
"9231",68.4398986590305,66
"9232",68.1421685207853,66
"9234",65.7332154049443,66
"9237",64.4088926799107,66
"9240",65.776879008945,66
"9244",63.6042232326866,66
"9245",70.1673478050879,66
"9246",65.9824154051502,66
"9247",61.153630710091,66
"9248",66.4666038834814,66
"9251",68.0907850491139,66
"9252",65.9359693823333,66
"9253",67.3366392014992,66
"9256",65.4704025040736,66
"9257",69.8597104702471,66
"9258",64.7520726579085,66
"9261",62.6884915669237,66
"9262",66.7313929564151,66
"9263",59.9369036827294,66
"9264",60.4509642172677,66
"9266",68.3614250248345,66
"9269",61.4875993709753,66
"9270",61.3697164204243,66
"9271",66.6965130082448,66
"9275",66.01242616666,66
"9276",68.8809864087002,66
"9277",68.6247042847468,66
"9278",64.5944629408618,66
"9279",68.2849239673196,66
"9281",66.8057617735314,66
"9283",68.1466797579127,66
"9284",68.9563280069809,66
"9285",71.1118283419596,66
"9286",69.2710169850608,66
"9287",69.5372722869538,66
"9289",63.6852835164904,66
"9290",65.2973670569138,66
"9291",67.3239114549778,66
"9294",68.4514162082664,66
"9295",65.0841690468488,66
"9296",65.6288836282789,66
"9297",65.4217545612559,66
"9298",66.3991770540077,66
"9301",67.5860251612538,66
"9302",68.1871285695423,66
"9303",65.2473019462309,66
"9304",63.9703296571982,66
"9306",67.1171070907081,66
"9307",67.4842909729471,66
"9309",63.2088171964982,66
"9310",68.0487429070792,66
"9312",65.5060415215447,66
"9313",67.6181899221617,66
"9314",70.0345996958853,66
"9315",69.5024170826303,66
"9316",68.5767130505536,66
"9319",63.0180173908848,66
"9320",67.9701593414171,66
"9322",70.2274264399745,66
"9323",69.1122425527454,66
"9324",67.4021800329576,66
"9325",65.3686044756553,66
"9326",65.5701954602141,66
"9327",67.6824628018132,67
"9329",63.4158437111576,66
"9330",60.9176210919295,66
"9331",68.0377619457763,66
"9332",66.7894865068405,66
"9333",66.3880652909014,66
"9334",67.6058820294301,66
"9336",61.9772836619954,66
"9338",67.1890158628694,66
"9339",65.6138945410991,66
"9340",68.3622178380053,66
"9341",68.9768413742883,66
"9342",65.7753223928651,66
"9344",68.5404676798077,66
"9345",67.3654621909906,66
"9347",63.4661376528852,66
"9348",66.5326470225455,66
"9349",67.2089117516321,66
"9351",70.5291389621973,66
"9352",67.0748703206815,66
"9353",67.3677099561952,67
"9354",64.7944489155591,66
"9355",63.2726628765704,66
"9356",70.4708887357418,66
"9358",65.70395915633,66
"9359",62.921921238654,66
"9361",64.1839284079215,66
"9362",69.4651477406468,68
"9363",63.8238814438237,66
"9364",64.6829330904277,66
"9365",71.285227161872,66
"9367",68.4712081146842,66
"9368",67.2261162789086,66
"9369",67.2703819888854,66
"9371",70.4222926981254,66
"9372",66.6016913792369,66
"9374",66.2025371963439,66
"9375",63.7173813193178,66
"9376",67.2829847867281,67
"9377",63.0055387872477,66
"9382",63.6980582727512,66
"9383",66.8832932532112,66
"9384",63.3307333619977,66
"9387",69.8062816879797,66
"9388",65.4157871007795,66
"9389",66.4131172307667,66
"9391",61.0921277665994,66
"9392",63.2692864032934,66
"9394",60.9824311851501,66
"9395",65.8379677015669,66
"9396",66.0809285387273,66
"9397",67.5020197540209,66
"9398",67.9740475615015,66
"9399",64.6748867547148,66
"9400",67.554706373799,66
"9401",70.7389475618578,66
"9403",71.0301966471282,66
"9404",69.0859268285755,66
"9406",65.4148124163225,66
"9408",64.7643641024726,66
"9411",68.1394075247677,66
"9412",69.6933725293522,66
"9413",70.3459689996102,66
"9414",71.1149337478953,66
"9415",69.05358092425,66
"9416",67.9495591687954,66
"9417",65.0966052729132,66
"9420",69.4451261130415,66
"9421",66.3946723490556,66
"9423",66.2512890407703,66
"9427",65.119869162885,66
"9428",65.4825111578818,66
"9430",66.0446455121255,66
"9431",67.394611875032,66
"9433",70.4393411469365,66
"9434",64.6420522720493,66
"9435",66.5350512429024,66
"9436",64.2412164388866,66
"9437",64.7429544982076,66
"9439",64.3290983541845,66
"9440",66.5621569729509,66
"9441",64.8516096825061,66
"9442",70.1638096343563,66
"9443",63.5210238863718,66
"9445",65.5195987134257,66
"9446",69.2586005511371,66
"9447",68.91261307233,66
"9448",68.2303047700549,66
"9449",66.7010862702563,66
"9455",66.9705878195676,66
"9456",65.6020044974079,66
"9458",69.2144633417744,66
"9459",66.234325681778,66
"9462",66.4778079236083,66
"9463",67.8090447502768,66
"9465",65.1542889128153,66
"9467",71.9894025035703,66
"9468",68.4477661945231,66
"9469",68.553664604246,66
"9470",71.2888613799487,66
"9471",63.3848149042243,66
"9473",67.6054837022666,66
"9474",67.5277490869063,66
"9475",67.4032471415399,66
"9477",69.9336270580941,63
"9478",63.3165322521738,66
"9479",67.3408288628438,66
"9480",67.6687978176398,66
"9481",69.5868607557646,66
"9482",67.607237725532,66
"9483",68.6084952052042,66
"9484",65.8596447921643,66
"9485",65.4384759484703,66
"9486",63.3602394678176,66
"9488",67.0387410740857,66
"9489",66.7258473398181,66
"9491",68.5712639965076,66
"9492",69.8107337851553,66
"9493",67.0466139034724,66
"9494",64.6718124904993,67
"9495",63.6709999260969,66
"9496",68.0083229135961,66
"9497",65.1657541795575,66
"9498",68.5856285211979,66
"9500",66.5446757550027,66
"9501",64.7045117631143,66
"9502",68.722282601745,66
"9504",67.9759528812611,66
"9505",69.0475618405275,66
"9506",64.2651277428833,66
"9508",64.1443454349873,66
"9509",66.0963338006968,66
"9510",68.7151280234729,66
"9514",67.9657070163293,65
"9515",65.528776857984,66
"9516",65.0498659687931,66
"9517",66.4257866075405,66
"9518",69.4232188796255,66
"9520",66.1473021621639,66
"9521",67.200556052914,66
"9522",67.6423534854559,66
"9523",64.3466093894906,66
"9525",62.173992855531,66
"9527",68.3435932340357,66
"9528",66.0220059512739,66
"9529",66.6397078465968,66
"9530",70.0057059632878,66
"9531",64.3463613058086,66
"9533",69.3578553961757,66
"9536",67.5118114099079,66
"9539",64.4315067690013,66
"9540",71.0877151912556,66
"9541",66.5003663684692,66
"9542",62.079577686144,66
"9545",64.5118124116281,66
"9546",68.2379571451213,66
"9549",63.1006551319959,66
"9550",65.273820794387,66
"9551",70.1476277648667,66
"9552",65.8991775792685,66
"9554",70.5320489261532,66
"9556",66.2613636145236,66
"9558",69.9681077250886,66
"9559",64.1118641028188,66
"9560",66.571716390655,66
"9561",70.5023453812579,66
"9562",65.5323500551252,66
"9566",62.0250001058863,66
"9567",63.5226646413859,66
"9568",70.9680901175894,66
"9569",67.3785821174126,66
"9570",59.4329337075435,66
"9572",67.0879730278893,66
"9574",63.7490120354385,66
"9576",64.1392497721885,66
"9577",60.4609982522941,66
"9578",67.434029621425,66
"9582",64.2205273598903,66
"9584",67.2774373307946,66
"9585",69.7664794929905,66
"9588",66.8653521631264,65
"9589",64.4147189284198,66
"9590",64.5550680346851,66
"9591",65.3473671062182,66
"9592",67.0469886428727,67
"9593",66.1783754570828,66
"9597",68.6739402318058,66
"9598",63.5022991448954,66
"9601",65.9157022837774,66
"9602",63.0773846408246,66
"9603",67.5316866810767,66
"9606",66.6552279168954,66
"9607",66.8885727839227,66
"9609",67.1480723290468,66
"9610",62.4659969316701,66
"9611",64.9526964214625,66
"9612",64.8692361414027,66
"9613",70.0772493470614,66
"9617",67.5628195253461,66
"9618",67.3424703874936,66
"9619",68.3829358200897,66
"9621",63.0796359580323,66
"9623",64.0449603324048,66
"9624",68.9940638184558,66
"9625",62.8639528870164,65
"9626",63.1523712709389,66
"9632",65.1776638347383,66
"9635",60.6758026237196,66
"9636",69.3190429818676,66
"9637",65.6445656644981,66
"9638",61.9893115792827,66
"9639",62.0422078796554,66
"9641",62.1356106192962,65
"9642",62.4539873765813,65
"9645",66.538436706256,65
"9648",61.7570083781925,65
"9649",65.230093073248,65
"9650",67.709956262916,65
"9651",57.9783521135078,65
"9652",67.8850939350105,65
"9655",64.7506049772436,65
"9657",63.8613539017528,65
"9658",62.6932138498051,65
"9661",62.4424024778909,65
"9662",63.5445806015042,65
"9664",68.5689386312276,65
"9665",66.5099016614045,65
"9666",62.0386812448262,65
"9667",68.5879704483397,65
"9668",66.1212483736323,65
"9671",65.7759964765581,65
"9672",62.0268138890246,65
"9673",68.9366495424298,65
"9675",65.1220730866569,65
"9677",63.1870053797443,65
